Model,TBS1102C;;;;;;;"Source: ""C:\Users\Utilizador\OneDrive - FCT NOVA\Documentos_SyncGoogleDrive\1PHD Project\#6 Resultados\05 - Smooth & Porous PDMS\Electric Results S+P newSamples PFAM 2023\Smooth Dif-Forces-2Hz\TEK21830.CSV"""
Firmware Version,v2015-08-04-prequal4ch70_v1.3;;;;;;;
;;;;;;;
Point Format,Y;;;;;;;
Horizontal Units,S;;;;;;;
Horizontal Scale,0.1;;;;;;;
Sample Interval,0.0008;;;;;;;
Filter Frequency,2e+08;;;;;;;
Record Length,2000;;;;;;;
Gating,0.0% to 100.0%;;;;;;;
Probe Attenuation,10;;;;;;;
Vertical Units,V;;;;;;;
Vertical Offset,0;;;;;;;
Vertical Scale,10;;;;;;;
Label,;;;;;;;
TIME,CH1;;;;;;;
-5.760e-01,-1.6;;;;;;;
-5.752e-01,-1.6;;;;;;;
-5.744e-01,-2;;;;;;;
-5.736e-01,-2;;;;;;;
-5.728e-01,-2;;;;;;;
-5.720e-01,-2.8;;;;;;;
-5.712e-01,-2.8;;;;;;;
-5.704e-01,-3.2;;;;;;;
-5.696e-01,-3.6;;;;;;;
-5.688e-01,-4;;;;;;;
-5.680e-01,-4.4;;;;;;;
-5.672e-01,-4.4;;;;;;;
-5.664e-01,-7.6;;;;;;;
-5.656e-01,-6.4;;;;;;;
-5.648e-01,-7.2;;;;;;;
-5.640e-01,-6.4;;;;;;;
-5.632e-01,-5.6;;;;;;;
-5.624e-01,-6;;;;;;;
-5.616e-01,-5.2;;;;;;;
-5.608e-01,-5.6;;;;;;;
-5.600e-01,-5.2;;;;;;;
-5.592e-01,-4;;;;;;;
-5.584e-01,-3.2;;;;;;;
-5.576e-01,-3.2;;;;;;;
-5.568e-01,-2.8;;;;;;;
-5.560e-01,-2.4;;;;;;;
-5.552e-01,-2;;;;;;;
-5.544e-01,-1.6;;;;;;;
-5.536e-01,-1.6;;;;;;;
-5.528e-01,-1.6;;;;;;;
-5.520e-01,-1.2;;;;;;;
-5.512e-01,-0.8;;;;;;;
-5.504e-01,-0.4;;;;;;;
-5.496e-01,-0.8;;;;;;;
-5.488e-01,-0.4;;;;;;;
-5.480e-01,-0.4;;;;;;;
-5.472e-01,-0.8;;;;;;;
-5.464e-01,-0.4;;;;;;;
-5.456e-01,-0.4;;;;;;;
-5.448e-01,-0.4;;;;;;;
-5.440e-01,-0.4;;;;;;;
-5.432e-01,0;;;;;;;
-5.424e-01,0;;;;;;;
-5.416e-01,0.4;;;;;;;
-5.408e-01,0;;;;;;;
-5.400e-01,-0.4;;;;;;;
-5.392e-01,-1.2;;;;;;;
-5.384e-01,-0.8;;;;;;;
-5.376e-01,-0.8;;;;;;;
-5.368e-01,-0.4;;;;;;;
-5.360e-01,-0.8;;;;;;;
-5.352e-01,-0.8;;;;;;;
-5.344e-01,-0.4;;;;;;;
-5.336e-01,-0.8;;;;;;;
-5.328e-01,-0.8;;;;;;;
-5.320e-01,-0.8;;;;;;;
-5.312e-01,-0.4;;;;;;;
-5.304e-01,0;;;;;;;
-5.296e-01,0.4;;;;;;;
-5.288e-01,0;;;;;;;
-5.280e-01,0.4;;;;;;;
-5.272e-01,0.8;;;;;;;
-5.264e-01,0.8;;;;;;;
-5.256e-01,0.4;;;;;;;
-5.248e-01,0.8;;;;;;;
-5.240e-01,0.4;;;;;;;
-5.232e-01,0.8;;;;;;;
-5.224e-01,0.8;;;;;;;
-5.216e-01,0.4;;;;;;;
-5.208e-01,0.4;;;;;;;
-5.200e-01,0;;;;;;;
-5.192e-01,0;;;;;;;
-5.184e-01,0;;;;;;;
-5.176e-01,0;;;;;;;
-5.168e-01,0.4;;;;;;;
-5.160e-01,0.8;;;;;;;
-5.152e-01,0.8;;;;;;;
-5.144e-01,-0.8;;;;;;;
-5.136e-01,-0.4;;;;;;;
-5.128e-01,-0.4;;;;;;;
-5.120e-01,-0.8;;;;;;;
-5.112e-01,-0.4;;;;;;;
-5.104e-01,0;;;;;;;
-5.096e-01,0.4;;;;;;;
-5.088e-01,0.4;;;;;;;
-5.080e-01,0.4;;;;;;;
-5.072e-01,0.4;;;;;;;
-5.064e-01,0.8;;;;;;;
-5.056e-01,0.4;;;;;;;
-5.048e-01,0.4;;;;;;;
-5.040e-01,0.4;;;;;;;
-5.032e-01,0.4;;;;;;;
-5.024e-01,0.4;;;;;;;
-5.016e-01,0;;;;;;;
-5.008e-01,0;;;;;;;
-5.000e-01,-0.4;;;;;;;
-4.992e-01,-0.8;;;;;;;
-4.984e-01,-0.8;;;;;;;
-4.976e-01,-0.8;;;;;;;
-4.968e-01,-0.8;;;;;;;
-4.960e-01,-0.4;;;;;;;
-4.952e-01,-0.8;;;;;;;
-4.944e-01,-0.4;;;;;;;
-4.936e-01,-0.8;;;;;;;
-4.928e-01,-0.4;;;;;;;
-4.920e-01,-0.8;;;;;;;
-4.912e-01,-0.4;;;;;;;
-4.904e-01,0;;;;;;;
-4.896e-01,0.4;;;;;;;
-4.888e-01,0.8;;;;;;;
-4.880e-01,0.4;;;;;;;
-4.872e-01,0.8;;;;;;;
-4.864e-01,0;;;;;;;
-4.856e-01,0.8;;;;;;;
-4.848e-01,0.8;;;;;;;
-4.840e-01,0.8;;;;;;;
-4.832e-01,0.8;;;;;;;
-4.824e-01,0.4;;;;;;;
-4.816e-01,0.4;;;;;;;
-4.808e-01,0;;;;;;;
-4.800e-01,-0.4;;;;;;;
-4.792e-01,-0.4;;;;;;;
-4.784e-01,-0.8;;;;;;;
-4.776e-01,-0.4;;;;;;;
-4.768e-01,-0.4;;;;;;;
-4.760e-01,-0.8;;;;;;;
-4.752e-01,-0.4;;;;;;;
-4.744e-01,-0.8;;;;;;;
-4.736e-01,-0.8;;;;;;;
-4.728e-01,-0.4;;;;;;;
-4.720e-01,-0.4;;;;;;;
-4.712e-01,-0.4;;;;;;;
-4.704e-01,0;;;;;;;
-4.696e-01,0.4;;;;;;;
-4.688e-01,0.4;;;;;;;
-4.680e-01,0.4;;;;;;;
-4.672e-01,0.8;;;;;;;
-4.664e-01,0.8;;;;;;;
-4.656e-01,0.8;;;;;;;
-4.648e-01,0.8;;;;;;;
-4.640e-01,0.8;;;;;;;
-4.632e-01,0.4;;;;;;;
-4.624e-01,0.8;;;;;;;
-4.616e-01,0.4;;;;;;;
-4.608e-01,0;;;;;;;
-4.600e-01,-0.4;;;;;;;
-4.592e-01,-0.4;;;;;;;
-4.584e-01,-0.8;;;;;;;
-4.576e-01,-0.8;;;;;;;
-4.568e-01,-0.4;;;;;;;
-4.560e-01,-0.4;;;;;;;
-4.552e-01,-0.4;;;;;;;
-4.544e-01,-0.4;;;;;;;
-4.536e-01,-0.8;;;;;;;
-4.528e-01,-0.4;;;;;;;
-4.520e-01,-0.4;;;;;;;
-4.512e-01,-0.4;;;;;;;
-4.504e-01,0;;;;;;;
-4.496e-01,0.4;;;;;;;
-4.488e-01,0.8;;;;;;;
-4.480e-01,0.4;;;;;;;
-4.472e-01,0.8;;;;;;;
-4.464e-01,0.4;;;;;;;
-4.456e-01,0.8;;;;;;;
-4.448e-01,0.8;;;;;;;
-4.440e-01,0.8;;;;;;;
-4.432e-01,0.4;;;;;;;
-4.424e-01,0.4;;;;;;;
-4.416e-01,0.4;;;;;;;
-4.408e-01,0.4;;;;;;;
-4.400e-01,-0.4;;;;;;;
-4.392e-01,-0.4;;;;;;;
-4.384e-01,-0.4;;;;;;;
-4.376e-01,-0.8;;;;;;;
-4.368e-01,-0.4;;;;;;;
-4.360e-01,-0.4;;;;;;;
-4.352e-01,-0.8;;;;;;;
-4.344e-01,-0.8;;;;;;;
-4.336e-01,-0.4;;;;;;;
-4.328e-01,-0.4;;;;;;;
-4.320e-01,-0.8;;;;;;;
-4.312e-01,-0.4;;;;;;;
-4.304e-01,0;;;;;;;
-4.296e-01,0.4;;;;;;;
-4.288e-01,0.8;;;;;;;
-4.280e-01,0.4;;;;;;;
-4.272e-01,0.4;;;;;;;
-4.264e-01,0.8;;;;;;;
-4.256e-01,0.8;;;;;;;
-4.248e-01,0.8;;;;;;;
-4.240e-01,0.4;;;;;;;
-4.232e-01,0.4;;;;;;;
-4.224e-01,0.4;;;;;;;
-4.216e-01,0.4;;;;;;;
-4.208e-01,0;;;;;;;
-4.200e-01,0;;;;;;;
-4.192e-01,-0.4;;;;;;;
-4.184e-01,-0.8;;;;;;;
-4.176e-01,-0.8;;;;;;;
-4.168e-01,-0.4;;;;;;;
-4.160e-01,-0.8;;;;;;;
-4.152e-01,-0.8;;;;;;;
-4.144e-01,-0.8;;;;;;;
-4.136e-01,-0.4;;;;;;;
-4.128e-01,-0.4;;;;;;;
-4.120e-01,-0.4;;;;;;;
-4.112e-01,-0.4;;;;;;;
-4.104e-01,0;;;;;;;
-4.096e-01,0.4;;;;;;;
-4.088e-01,0.4;;;;;;;
-4.080e-01,0.4;;;;;;;
-4.072e-01,0.8;;;;;;;
-4.064e-01,0.4;;;;;;;
-4.056e-01,0.8;;;;;;;
-4.048e-01,0.8;;;;;;;
-4.040e-01,0.4;;;;;;;
-4.032e-01,0.4;;;;;;;
-4.024e-01,0.8;;;;;;;
-4.016e-01,0.4;;;;;;;
-4.008e-01,0;;;;;;;
-4.000e-01,-0.4;;;;;;;
-3.992e-01,-0.4;;;;;;;
-3.984e-01,-0.4;;;;;;;
-3.976e-01,-0.8;;;;;;;
-3.968e-01,-0.8;;;;;;;
-3.960e-01,-0.4;;;;;;;
-3.952e-01,-0.4;;;;;;;
-3.944e-01,-0.4;;;;;;;
-3.936e-01,-0.8;;;;;;;
-3.928e-01,-0.8;;;;;;;
-3.920e-01,-0.8;;;;;;;
-3.912e-01,-0.4;;;;;;;
-3.904e-01,0;;;;;;;
-3.896e-01,0.4;;;;;;;
-3.888e-01,0.8;;;;;;;
-3.880e-01,0.4;;;;;;;
-3.872e-01,0.8;;;;;;;
-3.864e-01,0.8;;;;;;;
-3.856e-01,0.8;;;;;;;
-3.848e-01,0.4;;;;;;;
-3.840e-01,0.4;;;;;;;
-3.832e-01,0.4;;;;;;;
-3.824e-01,0.8;;;;;;;
-3.816e-01,0.4;;;;;;;
-3.808e-01,0.4;;;;;;;
-3.800e-01,0;;;;;;;
-3.792e-01,-0.4;;;;;;;
-3.784e-01,-0.8;;;;;;;
-3.776e-01,-0.8;;;;;;;
-3.768e-01,-0.8;;;;;;;
-3.760e-01,-0.8;;;;;;;
-3.752e-01,-0.8;;;;;;;
-3.744e-01,-0.4;;;;;;;
-3.736e-01,-0.4;;;;;;;
-3.728e-01,-0.4;;;;;;;
-3.720e-01,-0.8;;;;;;;
-3.712e-01,-0.4;;;;;;;
-3.704e-01,0;;;;;;;
-3.696e-01,0.4;;;;;;;
-3.688e-01,0.4;;;;;;;
-3.680e-01,0.4;;;;;;;
-3.672e-01,0.4;;;;;;;
-3.664e-01,0.4;;;;;;;
-3.656e-01,0.8;;;;;;;
-3.648e-01,0.8;;;;;;;
-3.640e-01,0.4;;;;;;;
-3.632e-01,0.8;;;;;;;
-3.624e-01,0.8;;;;;;;
-3.616e-01,0.4;;;;;;;
-3.608e-01,0;;;;;;;
-3.600e-01,-0.4;;;;;;;
-3.592e-01,-0.4;;;;;;;
-3.584e-01,-0.8;;;;;;;
-3.576e-01,-0.4;;;;;;;
-3.568e-01,-0.4;;;;;;;
-3.560e-01,-0.4;;;;;;;
-3.552e-01,-0.8;;;;;;;
-3.544e-01,-0.4;;;;;;;
-3.536e-01,-0.4;;;;;;;
-3.528e-01,-0.8;;;;;;;
-3.520e-01,-0.8;;;;;;;
-3.512e-01,-0.4;;;;;;;
-3.504e-01,0;;;;;;;
-3.496e-01,0.4;;;;;;;
-3.488e-01,0.8;;;;;;;
-3.480e-01,0.8;;;;;;;
-3.472e-01,0.8;;;;;;;
-3.464e-01,0.8;;;;;;;
-3.456e-01,0.8;;;;;;;
-3.448e-01,0.8;;;;;;;
-3.440e-01,0.4;;;;;;;
-3.432e-01,0.8;;;;;;;
-3.424e-01,0.8;;;;;;;
-3.416e-01,0.4;;;;;;;
-3.408e-01,0;;;;;;;
-3.400e-01,-0.4;;;;;;;
-3.392e-01,-0.8;;;;;;;
-3.384e-01,-0.8;;;;;;;
-3.376e-01,-0.8;;;;;;;
-3.368e-01,-0.4;;;;;;;
-3.360e-01,-0.8;;;;;;;
-3.352e-01,-0.8;;;;;;;
-3.344e-01,-0.8;;;;;;;
-3.336e-01,-0.4;;;;;;;
-3.328e-01,-0.8;;;;;;;
-3.320e-01,-0.8;;;;;;;
-3.312e-01,-0.4;;;;;;;
-3.304e-01,0;;;;;;;
-3.296e-01,0.4;;;;;;;
-3.288e-01,0.4;;;;;;;
-3.280e-01,0.8;;;;;;;
-3.272e-01,0.4;;;;;;;
-3.264e-01,0.4;;;;;;;
-3.256e-01,0.8;;;;;;;
-3.248e-01,0.8;;;;;;;
-3.240e-01,0.4;;;;;;;
-3.232e-01,0.4;;;;;;;
-3.224e-01,0.8;;;;;;;
-3.216e-01,0.4;;;;;;;
-3.208e-01,0;;;;;;;
-3.200e-01,0;;;;;;;
-3.192e-01,-0.4;;;;;;;
-3.184e-01,-0.8;;;;;;;
-3.176e-01,-0.8;;;;;;;
-3.168e-01,-0.4;;;;;;;
-3.160e-01,-0.8;;;;;;;
-3.152e-01,-0.8;;;;;;;
-3.144e-01,-0.4;;;;;;;
-3.136e-01,-0.8;;;;;;;
-3.128e-01,-0.4;;;;;;;
-3.120e-01,-0.8;;;;;;;
-3.112e-01,-0.4;;;;;;;
-3.104e-01,0;;;;;;;
-3.096e-01,0.8;;;;;;;
-3.088e-01,0.8;;;;;;;
-3.080e-01,0.8;;;;;;;
-3.072e-01,0.8;;;;;;;
-3.064e-01,1.2;;;;;;;
-3.056e-01,1.2;;;;;;;
-3.048e-01,1.2;;;;;;;
-3.040e-01,1.2;;;;;;;
-3.032e-01,0.8;;;;;;;
-3.024e-01,1.2;;;;;;;
-3.016e-01,1.2;;;;;;;
-3.008e-01,1.2;;;;;;;
-3.000e-01,0.8;;;;;;;
-2.992e-01,0.4;;;;;;;
-2.984e-01,0.8;;;;;;;
-2.976e-01,0.8;;;;;;;
-2.968e-01,0.8;;;;;;;
-2.960e-01,0.8;;;;;;;
-2.952e-01,0.8;;;;;;;
-2.944e-01,1.2;;;;;;;
-2.936e-01,2;;;;;;;
-2.928e-01,1.6;;;;;;;
-2.920e-01,2.4;;;;;;;
-2.912e-01,2.8;;;;;;;
-2.904e-01,3.6;;;;;;;
-2.896e-01,4.4;;;;;;;
-2.888e-01,5.6;;;;;;;
-2.880e-01,7.6;;;;;;;
-2.872e-01,11.2;;;;;;;
-2.864e-01,22.4;;;;;;;
-2.856e-01,18;;;;;;;
-2.848e-01,7.2;;;;;;;
-2.840e-01,3.2;;;;;;;
-2.832e-01,0.8;;;;;;;
-2.824e-01,0.4;;;;;;;
-2.816e-01,1.6;;;;;;;
-2.808e-01,2;;;;;;;
-2.800e-01,1.6;;;;;;;
-2.792e-01,0.4;;;;;;;
-2.784e-01,0;;;;;;;
-2.776e-01,-0.4;;;;;;;
-2.768e-01,-0.4;;;;;;;
-2.760e-01,-0.8;;;;;;;
-2.752e-01,-0.8;;;;;;;
-2.744e-01,-0.8;;;;;;;
-2.736e-01,-0.8;;;;;;;
-2.728e-01,-0.8;;;;;;;
-2.720e-01,-0.4;;;;;;;
-2.712e-01,-0.4;;;;;;;
-2.704e-01,0;;;;;;;
-2.696e-01,0.8;;;;;;;
-2.688e-01,0.4;;;;;;;
-2.680e-01,0.4;;;;;;;
-2.672e-01,0.8;;;;;;;
-2.664e-01,0.8;;;;;;;
-2.656e-01,0.8;;;;;;;
-2.648e-01,0.8;;;;;;;
-2.640e-01,0.8;;;;;;;
-2.632e-01,0.4;;;;;;;
-2.624e-01,0.4;;;;;;;
-2.616e-01,0.4;;;;;;;
-2.608e-01,0;;;;;;;
-2.600e-01,0;;;;;;;
-2.592e-01,-0.4;;;;;;;
-2.584e-01,-0.8;;;;;;;
-2.576e-01,-1.2;;;;;;;
-2.568e-01,-0.8;;;;;;;
-2.560e-01,-0.8;;;;;;;
-2.552e-01,-1.2;;;;;;;
-2.544e-01,-0.8;;;;;;;
-2.536e-01,-0.8;;;;;;;
-2.528e-01,-1.2;;;;;;;
